group	names	scores	logfoldchanges	pvals	pvals_adj
41	SERPINA6	15.973654		1.9502007841276687e-57	1.9502007841276686e-54
41	FTL	1.5978091		0.11008548586622702	0.9999617387268941
41	TRH	1.2399443		0.2149959787887542	0.9999617387268941
41	LINC00052	0.93801826		0.3482350220254319	0.9999617387268941
41	GAGE2A	0.9080781		0.3638369670608338	0.9999617387268941
41	LINC01644	0.8143503		0.41544430176667446	0.9999617387268941
41	TPH1	0.7399861		0.459308432258119	0.9999617387268941
41	CADM2	0.7038714		0.48151284289063967	0.9999617387268941
41	LAG3	0.4599325		0.6455646602474973	0.9999617387268941
42	ORM1	21.380798		2.0164818997851826e-101	4.032963799570365e-98
42	ORM2	10.207303		1.8390589636521405e-24	1.8390589636521404e-21
42	FTL	4.1829004		2.878136171584352e-05	0.019187574477229012
42	CYSRT1	2.7123642		0.006680513725577795	0.9993877313885551
42	FN1	2.576766		0.009972940848227781	0.9993877313885551
42	CASP14	2.182481		0.029074040708479753	0.9993877313885551
42	HLA-DQB1	2.0113091		0.044292815623162576	0.9993877313885551
42	IGHM	1.8486505		0.06450829598620823	0.9993877313885551
42	TDO2	1.691835		0.09067743504032985	0.9993877313885551
42	PLPP3	1.6028206		0.10897425007968241	0.9993877313885551
43	CAMP	1.1367705		0.2556342652397102	0.9996065136692265
43	SYT10	0.8088433		0.4186052723753364	0.9996065136692265
43	CYP4F8	0.7893282		0.4299202090804183	0.9996065136692265
43	GAGE12E	0.7590147		0.4478437345759727	0.9996065136692265
43	KIF5A	0.6225722		0.5335656886595992	0.9996065136692265
43	COL2A1	0.5529467		0.5802999179426598	0.9996065136692265
43	IQGAP3	0.44010225		0.659863050120926	0.9996065136692265
43	C2orf50	0.38965562		0.6967912152600897	0.9996065136692265
43	GABRA1	0.2687861		0.7880942904029888	0.9996065136692265
43	TNR	0.26385447		0.7918920525869662	0.9996065136692265
44	FTL	7.605122		2.846355817556305e-14	5.692711635112609e-11
44	HAMP	0.81489474		0.4151325654189253	0.9996484661259055
44	KLHL10	0.43308175		0.664955386527325	0.9996484661259055
44	FAM183A	0.4222212		0.6728635637363702	0.9996484661259055
44	BAALC	0.32375282		0.746125167397163	0.9996484661259055
44	ABI3	0.27768153		0.7812568418641003	0.9996484661259055
44	CARMIL2	0.27274916		0.7850460470915879	0.9996484661259055
44	TRPV2	0.27027044		0.786952212166536	0.9996484661259055
44	M1AP	0.2665595		0.7898083350418003	0.9996484661259055
44	MSR1	0.26153043		0.7936834921539004	0.9996484661259055
45	FTL	9.985588		1.7625299314827633e-23	3.5250598629655264e-20
45	TRIM55	1.5635358		0.11792662389431775	0.9997148668162066
45	GLRA3	0.8053339		0.42062702508473326	0.9997148668162066
45	UGT2B28	0.5056797		0.6130815223538287	0.9997148668162066
45	JAKMIP2	0.3777487		0.7056172799545972	0.9997148668162066
45	KRT24	0.37274566		0.7093377586297032	0.9997148668162066
45	TSPAN8	0.36613667		0.7142630979924713	0.9997148668162066
45	AL138760.1	0.35166132		0.7250922705261844	0.9997148668162066
45	TBX10	0.33742863		0.735793805325282	0.9997148668162066
45	RASAL3	0.32235768		0.7471817389861273	0.9997148668162066
46	SPDYE3	9.902616		4.055274974402423e-23	8.110549948804845e-20
46	EMCN	0.58757585		0.5568170267939598	0.9998181039826771
46	AL359962.2	0.29888624		0.7650268574285655	0.9998181039826771
46	CA4	0.2984303		0.7653747814044487	0.9998181039826771
46	AC018553.2	0.29273096		0.7697278044579867	0.9998181039826771
46	P2RX5-TAX1BP3	0.29090717		0.7711223131358971	0.9998181039826771
46	NTS	0.290693		0.7712861108952203	0.9998181039826771
46	MS4A4A	0.28444794		0.7760671209717774	0.9998181039826771
46	S1PR4	0.28265178		0.7774437717839167	0.9998181039826771
46	CALCA	0.2791493		0.7801302478767607	0.9998181039826771
47	AP001046.1	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	Z98884.1	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	IGLV2-18	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	IGHV3-20	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	CHRNA6	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	AC012150.2	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	SIGLEC5	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	TRAV27	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	AC104260.1	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
47	TRAV12-3	-0.00017295507	0.07065218	0.999862001822126	0.999862001822126
48	AC008663.1	6.8863835		5.722856912506738e-12	1.1445713825013475e-08
48	FTL	1.3530537		0.17603846059513029	0.9998733685392207
48	HIST3H2BB	0.8102293		0.4178084079919945	0.9998733685392207
48	PAGE1	0.43213484		0.6656434063002782	0.9998733685392207
48	KDM5D	0.43150002		0.6661048417567353	0.9998733685392207
48	MAGEA1	0.42864326		0.6681828635599152	0.9998733685392207
48	GAGE13	0.4280084		0.6686449924455344	0.9998733685392207
48	AC005920.3	0.42658004		0.6696852413745129	0.9998733685392207
48	AC087241.3	0.42134264		0.6735048987472012	0.9998733685392207
48	EIF1AY	0.4188033		0.6753598966428491	0.9998733685392207
49	HDC	0.43134132		0.6662202203797516	0.9998733685392207
49	TRDC	0.4191802		0.6750844204053034	0.9998733685392207
49	TRAV25	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	AC007349.3	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	AC005392.2	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	AL157402.2	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	IGKV2-24	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	AL157402.1	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	AC012150.2	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
49	TRAV12-3	-0.000158709	0.0706472	0.9998733685392207	0.9998733685392207
50	CX3CR1	0.51860833		0.6040338859594011	0.9998950087531084
50	FOLR2	0.51519907		0.6064139336923481	0.9998950087531084
50	AL121845.1	0.50997144		0.6100714597199108	0.9998950087531084
50	AC009275.1	0.50958866		0.6103396722688503	0.9998950087531084
50	SPNS3	0.5092298		0.6105911690560109	0.9998950087531084
50	AC117503.1	0.5035476		0.6145793111458484	0.9998950087531084
50	BHLHE40-AS1	0.4972434		0.619017418034293	0.9998950087531084
50	COL5A2	0.4441301		0.6569485266470623	0.9998950087531084
50	TTC24	-0.00013158702	0.07063891	0.9998950087531084	0.9998950087531084
50	AC012150.2	-0.00013158702	0.07063891	0.9998950087531084	0.9998950087531084
51	AC004801.6	0.54313695		0.5870355267205571	0.9998998959205253
51	AP001046.1	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	IGHV3-20	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	Z98884.1	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	TTC24	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	AC104260.1	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	CHRNA6	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	TRAV12-3	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	TRAV27	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
51	TRAV17	-0.00012546185	0.07063725	0.9998998959205253	0.9998998959205253
52	LILRB5	0.57235134		0.5670839744665402	0.9999050340194915
52	MFAP4	0.5665325		0.5710318618789785	0.9999050340194915
52	AL359834.1	0.5629883		0.5734428781811145	0.9999050340194915
52	LUZP2	0.5598011		0.5756151065115644	0.9999050340194915
52	CHRNA6	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
52	Z98884.1	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
52	TRAV17	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
52	SIGLEC5	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
52	AC069360.1	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
52	TRAV25	-0.0001190222	0.070635594	0.9999050340194915	0.9999050340194915
53	AP001046.1	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	Z98884.1	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	IGLV2-18	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	IGHV3-20	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	CHRNA6	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	AC012150.2	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	SIGLEC5	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	TRAV27	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	AC104260.1	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
53	TRAV12-3	-8.870985e-05	0.070628956	0.9999292197801272	0.9999292197801272
