Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	3/37	9.618951e-01	9.999950e-01	0	0	4.333641e-01	1.683613e-02	PER1;DUSP1;FOXM1
GO_Biological_Process_2023	Positive Regulation Of Exocytosis (GO:0045921)	3/37	9.618951e-01	9.999950e-01	0	0	4.333641e-01	1.683613e-02	SMPD3;RAB9A;S100A10
GO_Biological_Process_2023	Positive Regulation Of Immune Effector Process (GO:0002699)	3/37	9.618951e-01	9.999950e-01	0	0	4.333641e-01	1.683613e-02	RPS19;DHX58;IL12B
GO_Biological_Process_2023	Synaptic Vesicle Cycle (GO:0099504)	3/37	9.618951e-01	9.999950e-01	0	0	4.333641e-01	1.683613e-02	SYT10;CPLX4;CPLX3
GO_Biological_Process_2023	Establishment Of Protein Localization To Organelle (GO:0072594)	9/85	9.623795e-01	9.999950e-01	0	0	5.811800e-01	2.228616e-02	NPAP1;MMP12;NUP93;SEC13;LAMP1;KPNA7;HIKESHI;PTTG1IP;IPO5
GO_Biological_Process_2023	Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	2/28	9.625467e-01	9.999950e-01	0	0	3.778749e-01	1.442451e-02	MAGOH;EIF3E
GO_Biological_Process_2023	Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	2/28	9.625467e-01	9.999950e-01	0	0	3.778749e-01	1.442451e-02	TRAF3IP2;IL12B
GO_Biological_Process_2023	Primary Neural Tube Formation (GO:0014020)	2/28	9.625467e-01	9.999950e-01	0	0	3.778749e-01	1.442451e-02	STIL;GRHL3
GO_Biological_Process_2023	Regulation Of Protein Targeting To Membrane (GO:0090313)	2/28	9.625467e-01	9.999950e-01	0	0	3.778749e-01	1.442451e-02	TCAF2;C2CD5
GO_Biological_Process_2023	Vesicle Coating (GO:0006901)	2/28	9.625467e-01	9.999950e-01	0	0	3.778749e-01	1.442451e-02	TRAPPC2;TRAPPC10
GO_Biological_Process_2023	Cell Junction Organization (GO:0034330)	6/62	9.627632e-01	9.999950e-01	0	0	5.259971e-01	1.996044e-02	CXADR;OPHN1;CAPZA1;SNCB;PPFIA4;CBLN1
GO_Biological_Process_2023	Fatty Acid Metabolic Process (GO:0006631)	14/122	9.632280e-01	9.999950e-01	0	0	6.359015e-01	2.382416e-02	PHYH;MECR;CYP4F11;BAAT;CPT1B;CPT2;ANGPTL3;PNPLA3;TSPO;ECHDC3;MLYCD;SLC27A2;ABCD1;UGT1A8
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	14/122	9.632280e-01	9.999950e-01	0	0	6.359015e-01	2.382416e-02	RIC1;SNX12;SORL1;OAZ2;EGFR;DCAF1;EEF1A1;SNX3;NEDD4;VPS11;GPC3;ASB5;TRIM32;VGLL4
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	28/220	9.639293e-01	9.999950e-01	0	0	7.147226e-01	2.625700e-02	UBE3D;KIF14;RHOBTB3;FBXL22;BAG6;PSMD7;PSMB2;PSMD2;TRIM2;ENC1;PSMB1;PRAME;TBL1X;SKP2;SOCS6;FBXO7;KLHDC3;KLHL22;WWP2;ARMC8;AXIN2;KLHL42;GID4;KCTD10;NHLRC1;RNF186;BIRC2;CUL4B
GO_Biological_Process_2023	T Cell Differentiation (GO:0030217)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	LMBR1L;JAG2;GPR89B;MR1
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	KCNH2;KCNE2;DSC2;HCN1
GO_Biological_Process_2023	Myofibril Assembly (GO:0030239)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	CSRP1;SYNPO2L;MYH6;LMOD2
GO_Biological_Process_2023	Protein Sumoylation (GO:0016925)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	EGR2;SLF1;ZBED1;SMC5
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	CEACAM1;PDE6H;EGFR;AGT
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	TLR9;IL12B;MMP8;TRIB2
GO_Biological_Process_2023	Vacuolar Transport (GO:0007034)	4/46	9.639296e-01	9.999950e-01	0	0	4.676710e-01	1.718082e-02	CHMP1B;NEDD4;CHMP1A;PCSK9
GO_Biological_Process_2023	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	13/115	9.639386e-01	9.999950e-01	0	0	6.252555e-01	2.296418e-02	TRAPPC2;ARF4;RAB1A;SEC13;LMAN1L;TRAPPC10;TEX261;SCFD1;ZW10;HYOU1;GOPC;KDELR3;ERGIC2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	10/93	9.641456e-01	9.999950e-01	0	0	5.912195e-01	2.158714e-02	STAT5A;NELL2;CCL24;BMPR2;EGF;HMGB2;VASH2;PDGFB;EMC10;FUT1
GO_Biological_Process_2023	3'-UTR-mediated mRNA Stabilization (GO:0070935)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	YBX3
GO_Biological_Process_2023	Associative Learning (GO:0008306)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	DRD2
GO_Biological_Process_2023	Cellular Response To Inorganic Substance (GO:0071241)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	BLM
GO_Biological_Process_2023	Dendritic Cell Migration (GO:0036336)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	EPS8
GO_Biological_Process_2023	Icosanoid Biosynthetic Process (GO:0046456)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	CYP2C9
GO_Biological_Process_2023	Mesenchyme Morphogenesis (GO:0072132)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	BMPR1A
GO_Biological_Process_2023	Negative Regulation Of ERBB Signaling Pathway (GO:1901185)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	EGFR
GO_Biological_Process_2023	Negative Regulation Of Lipid Storage (GO:0010888)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	NR1H3
GO_Biological_Process_2023	Negative Regulation Of Monoatomic Ion Transport (GO:0043271)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	NEDD4
GO_Biological_Process_2023	Neutrophil Activation (GO:0042119)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	IL15
GO_Biological_Process_2023	Nitric Oxide Mediated Signal Transduction (GO:0007263)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	PDX1
GO_Biological_Process_2023	Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	DEPDC1B
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	IL17A
GO_Biological_Process_2023	Positive Regulation Of Glycolytic Process (GO:0045821)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	GAPDHS
GO_Biological_Process_2023	Positive Regulation Of Interleukin-4 Production (GO:0032753)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	SLC7A5
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotaxis (GO:0090026)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	FPR2
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	CALM1
GO_Biological_Process_2023	Regulation Of Adaptive Immune Response (GO:0002819)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	SKAP1
GO_Biological_Process_2023	Regulation Of Exosomal Secretion (GO:1903541)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	SMPD3
GO_Biological_Process_2023	Regulation Of Histone Modification (GO:0031056)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	MBIP
GO_Biological_Process_2023	Regulation Of Protein Deacetylation (GO:0090311)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	MBIP
GO_Biological_Process_2023	Ureteric Bud Morphogenesis (GO:0060675)	1/18	9.643415e-01	9.999950e-01	0	0	2.890343e-01	1.049477e-02	WT1
GO_Biological_Process_2023	Positive Regulation Of Translation (GO:0045727)	12/108	9.648430e-01	9.999950e-01	0	0	6.132720e-01	2.194896e-02	RPL5;SYNCRIP;CDC123;PKM;POLDIP3;FMR1;DHX36;EIF3E;PASK;YBX3;EIF3D;LARP6
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	24/193	9.649618e-01	9.999950e-01	0	0	6.961373e-01	2.482895e-02	MTCH1;TCF7L1;SRMS;HOMER1;IGFBP5;USP20;YJEFN3;ZDHHC7;ZDHHC17;CX3CL1;SNX3;GRK1;TMEM237;GNG4;VEPH1;GRK6;ZIC1;MZB1;PLCE1;RGS20;PLCB1;CD55;FGFR2;SOCS5
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	26/207	9.654886e-01	9.999950e-01	0	0	7.040558e-01	2.472715e-02	RB1;YAP1;TCF23;TMEM182;EGFR;RANBP3L;E2F1;SOSTDC1;SOX8;PRAME;HES5;ABCA5;NR1H3;WNT9A;TMEM64;OXSR1;TENT5C;VASN;SMAD7;SFRP1;ID2;ANP32B;CALR;SINHCAF;TRIB2;FOXA2
GO_Biological_Process_2023	Organelle Assembly (GO:0070925)	43/322	9.661162e-01	9.999950e-01	0	0	7.547214e-01	2.601615e-02	SPAG16;ARF4;STX12;RAB1A;CEP19;FMR1;PLA2G3;SNX10;PTPDC1;TTBK2;MAP1LC3B;TBC1D31;CHMP1B;CHMP1A;TMEM107;BBS9;NEK1;BBS7;CC2D2A;CFAP20;ATG5;UBQLN2;PLK4;OFD1;GABARAPL2;ATG9B;HPS1;KIF24;HPS5;IRGM;TMEM231;TMEM17;RILPL2;FAM161A;TMEM237;GORASP2;CENPJ;TMEM216;CFAP161;CHMP4C;WDPCP;PIK3C3;CCDC65
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	14/123	9.661458e-01	9.999950e-01	0	0	6.300294e-01	2.169853e-02	PCSK1;ELOVL1;PPM1L;GCH1;TYW3;MOCOS;ORMDL1;ELOVL7;ASS1;NANP;TNIP1;ST3GAL4;DEGS1;MFSD2A
GO_Biological_Process_2023	RNA 3'-End Processing (GO:0031123)	3/38	9.668212e-01	9.999950e-01	0	0	4.209569e-01	1.420382e-02	SUPV3L1;MBLAC1;CSTF3
GO_Biological_Process_2023	Membrane Fission (GO:0090148)	3/38	9.668212e-01	9.999950e-01	0	0	4.209569e-01	1.420382e-02	CHMP1B;EXOC6B;CHMP4C
GO_Biological_Process_2023	Positive Regulation Of Axonogenesis (GO:0050772)	3/38	9.668212e-01	9.999950e-01	0	0	4.209569e-01	1.420382e-02	MACF1;NTRK2;NRDC
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	5/55	9.669517e-01	9.999950e-01	0	0	4.909630e-01	1.649967e-02	OPHN1;HOMER1;TPRG1L;DRD2;HCN1
GO_Biological_Process_2023	Endosomal Transport (GO:0016197)	22/180	9.669893e-01	9.999950e-01	0	0	6.826019e-01	2.291351e-02	WASHC4;SPAG9;STX12;PHETA2;ANXA8L1;RIC1;ZFYVE9;ITSN1;RHOBTB3;SNX12;PHETA1;SNX3;LAPTM4B;CHMP1B;CHMP1A;MICALL1;TOM1;RAB9A;DENND5A;ERC1;SNX7;EVI5
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	7/71	9.670987e-01	9.999950e-01	0	0	5.368552e-01	1.796033e-02	KANK1;PIK3CA;ATXN7;ARHGEF2;SSH2;CRYAB;TTBK2
GO_Biological_Process_2023	Sphingolipid Metabolic Process (GO:0006665)	10/94	9.673555e-01	9.999950e-01	0	0	5.841458e-01	1.938736e-02	SMPD3;GALC;ELOVL1;PPM1L;GLB1;PPT1;ORMDL1;DEGS1;ELOVL7;CLN8
GO_Biological_Process_2023	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	12/109	9.678036e-01	9.999950e-01	0	0	6.069128e-01	1.986188e-02	BAG6;ZYG11B;DESI1;TRIM39;PLK1;RPL11;BBS7;AXIN2;KLHL40;TRIB2;SOCS5;SMAD7
GO_Biological_Process_2023	Protein Import Into Nucleus (GO:0006606)	8/79	9.679326e-01	9.999950e-01	0	0	5.529882e-01	1.802347e-02	NPAP1;MMP12;NUP93;SEC13;KPNA7;HIKESHI;PTTG1IP;IPO5
GO_Biological_Process_2023	TOR Signaling (GO:0031929)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	PRR5;RPS6
GO_Biological_Process_2023	Heterotypic Cell-Cell Adhesion (GO:0034113)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	CXADR;DSC2
GO_Biological_Process_2023	Integrated Stress Response Signaling (GO:0140467)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	NFE2;MAP3K20
GO_Biological_Process_2023	mRNA Splice Site Recognition (GO:0006376)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	NR5A1;CELF5
GO_Biological_Process_2023	Multivesicular Body Assembly (GO:0036258)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	CHMP1B;CHMP4C
GO_Biological_Process_2023	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	DUSP22;DUSP1
GO_Biological_Process_2023	Positive Regulation Of Endopeptidase Activity (GO:0010950)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	ROCK2;MEFV
GO_Biological_Process_2023	Response To Steroid Hormone (GO:0048545)	2/29	9.679377e-01	9.999950e-01	0	0	3.638576e-01	1.185723e-02	YAP1;NR1H3
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	30/236	9.688869e-01	9.999950e-01	0	0	7.135488e-01	2.255345e-02	IL22;CCL13;TRAF3IP2;CXCL1;FPR2;MEFV;CXCL13;CXCL2;CX3CL1;RELB;ADORA1;IKBKG;MAP3K7;PF4V1;PITX3;CCL24;CCL22;RIPK2;CCL20;PLA2G4B;PPBP;NFKB1;NFKB2;TNFRSF1A;KRT16;REL;CHI3L1;NOX1;CD44;PF4
GO_Biological_Process_2023	Regulation Of Programmed Cell Death (GO:0043067)	24/195	9.694072e-01	9.999950e-01	0	0	6.879117e-01	2.137380e-02	MAGED1;FLT3;DAPK2;AMIGO2;CIDEB;PEPD;TM7SF3;ZDHHC17;FBXO11;CIDEC;AGT;XPNPEP1;ANP32E;MAP3K20;ANP32B;CALR;SLC39A7;NAE1;NF2;SKP2;CRYAB;BIRC2;TGM2;MCM2
GO_Biological_Process_2023	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	17/146	9.698718e-01	9.999950e-01	0	0	6.462184e-01	1.976870e-02	RB1;OXTR;PRKAB2;THRA;IL15;NRDC;DOCK7;NR1H3;PCTP;RBPJ;GATM;CPT2;ADRB3;LCN2;JAK2;LGR4;ATF4
GO_Biological_Process_2023	Positive Regulation Of T Cell Differentiation (GO:0045582)	6/64	9.702383e-01	9.999950e-01	0	0	5.077980e-01	1.534240e-02	SMARCB1;SMARCD3;IL36B;PHF10;MDK;IL12B
GO_Biological_Process_2023	COPII Vesicle Coating (GO:0048208)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	TRAPPC2
GO_Biological_Process_2023	DNA Catabolic Process (GO:0006308)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	FBH1
GO_Biological_Process_2023	RNA-templated DNA Biosynthetic Process (GO:0006278)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	PIF1
GO_Biological_Process_2023	Cardiac Ventricle Development (GO:0003231)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	TMEM65
GO_Biological_Process_2023	Cellular Response To Lectin (GO:1990858)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MAP3K7
GO_Biological_Process_2023	Establishment Of Epithelial Cell Polarity (GO:0090162)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	OPHN1
GO_Biological_Process_2023	Mesoderm Development (GO:0007498)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	JAK2
GO_Biological_Process_2023	Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MTRNR2L8
GO_Biological_Process_2023	Phosphate Ion Transport (GO:0006817)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	SLC34A2
GO_Biological_Process_2023	Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MFSD2A
GO_Biological_Process_2023	piRNA Processing (GO:0034587)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	HENMT1
GO_Biological_Process_2023	Pore Complex Assembly (GO:0046931)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	NUP93
GO_Biological_Process_2023	Positive Regulation Of Axon Extension (GO:0045773)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MACF1
GO_Biological_Process_2023	Positive Regulation Of Mitochondrial Fission (GO:0090141)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MCU
GO_Biological_Process_2023	Protein Heterooligomerization (GO:0051291)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	FARSB
GO_Biological_Process_2023	Receptor Clustering (GO:0043113)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	PTN
GO_Biological_Process_2023	Regulation Of Acute Inflammatory Response (GO:0002673)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	OSMR
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	ZDHHC17
GO_Biological_Process_2023	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	LAMB2
GO_Biological_Process_2023	Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	MAP3K7
GO_Biological_Process_2023	Telomere Maintenance Via Telomerase (GO:0007004)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	PIF1
GO_Biological_Process_2023	Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)	1/19	9.703729e-01	9.999950e-01	0	0	2.729604e-01	8.209246e-03	TRAPPC2
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	12/110	9.705390e-01	9.999950e-01	0	0	6.006835e-01	1.796264e-02	PER1;UNC5CL;GADD45A;TRAF3;FZD7;TNFRSF19;MBIP;TLR9;LTBR;MMP8;PLCB1;EGFR
GO_Biological_Process_2023	post-Golgi Vesicle-Mediated Transport (GO:0006892)	5/56	9.706734e-01	9.999950e-01	0	0	4.813072e-01	1.432623e-02	SCFD1;EXOC6B;GOPC;SORL1;DNM2
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	8/80	9.710572e-01	9.999950e-01	0	0	5.452748e-01	1.601468e-02	TRPM1;MCUR1;TRPV6;MCUB;ATP2B3;CACNG1;ATP2B1;MCU
GO_Biological_Process_2023	Negative Regulation Of Mitochondrion Organization (GO:0010823)	3/39	9.711412e-01	9.999950e-01	0	0	4.092390e-01	1.198391e-02	SLC25A31;FXN;SLC25A6
GO_Biological_Process_2023	Organelle Transport Along Microtubule (GO:0072384)	3/39	9.711412e-01	9.999950e-01	0	0	4.092390e-01	1.198391e-02	RAB1A;TMEM201;BORCS5
GO_Biological_Process_2023	Vesicle Cytoskeletal Trafficking (GO:0099518)	3/39	9.711412e-01	9.999950e-01	0	0	4.092390e-01	1.198391e-02	RAB1A;SYT4;KIF1A
GO_Biological_Process_2023	Mitochondrial Gene Expression (GO:0140053)	11/103	9.716633e-01	9.999950e-01	0	0	5.865758e-01	1.686170e-02	RARS2;LARS2;MRPL2;MRPL50;MTERF3;MRPS24;MRPS25;MRPS22;MRPL38;MRPS6;MRPS5
GO_Biological_Process_2023	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	4/48	9.720699e-01	9.999950e-01	0	0	4.463593e-01	1.264429e-02	RPS6KA6;TNIP1;CNKSR3;C3ORF33
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	4/48	9.720699e-01	9.999950e-01	0	0	4.463593e-01	1.264429e-02	DAPK2;RTKN2;NUPR1;P4HB
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	4/48	9.720699e-01	9.999950e-01	0	0	4.463593e-01	1.264429e-02	OTULIN;MIB2;IKBKE;TRAIP
GO_Biological_Process_2023	Dephosphorylation (GO:0016311)	17/147	9.721487e-01	9.999950e-01	0	0	6.412086e-01	1.811191e-02	PTPRU;CTDP1;PPM1L;PPP2R5B;PDXP;TPTE;PTPRK;PPP2R3A;SSH2;PPM1D;DUSP11;DUSP22;NANP;PPP3CA;PPP3R1;PXYLP1;TAB1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	51/379	9.723757e-01	9.999950e-01	0	0	7.609514e-01	2.131656e-02	PTPRU;CDKN1A;BMPR2;IL26;CXCL1;IFI35;PTPRK;ING4;IL12B;TNFRSF8;SPEG;PIM2;JAK2;ADAMTS8;KLF10;FGFBP1;KRT4;IGFBP5;CTNNBIP1;LDOC1;WNT9A;AXIN2;MTSS1;EREG;SFRP1;SFRP5;RAPGEF2;NUPR1;VGLL4;MAGED1;GATA6;PPM1D;SAV1;CYP27B1;NACC2;E2F1;DRD2;E2F7;CGREF1;PTPN14;SLURP1;PRKRA;WT1;SST;FABP7;NEURL1;NF2;INSM1;TRIM32;TP73;CDKN3
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	CASP8AP2;TNFRSF1A
GO_Biological_Process_2023	Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	CLEC6A;MAP3K7
GO_Biological_Process_2023	Lamellipodium Organization (GO:0097581)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	ARHGEF7;VCL
GO_Biological_Process_2023	Multivesicular Body Organization (GO:0036257)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	CHMP1B;CHMP4C
GO_Biological_Process_2023	Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	MST1;NUPR1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-10 Production (GO:0032733)	2/30	9.725768e-01	9.999950e-01	0	0	3.508416e-01	9.755586e-03	TLR9;IL12B
GO_Biological_Process_2023	Protein Transport (GO:0015031)	41/313	9.733207e-01	9.999950e-01	0	0	7.380116e-01	1.995703e-02	MACF1;ARF4;STX12;RAB1A;RAMP2;STXBP1;STX19;HIKESHI;VLDLR;HSP90B1;SCAMP5;SCFD1;ARL5B;SCFD2;CHMP1B;SVBP;CHMP1A;LAMP2;TOM1;RAB28;SNX7;ABCD1;ARL5A;SEC31B;SEC13;RIC1;ARRDC2;SURF4;VPS33B;TIMM21;ARFGAP3;ZDHHC17;DNM2;RAB31;TFR2;RAB34;RAB12;PPT1;ARHGEF2;TSNARE1;MON1A
GO_Biological_Process_2023	Fatty Acid Biosynthetic Process (GO:0006633)	6/65	9.734336e-01	9.999950e-01	0	0	4.991611e-01	1.344025e-02	FADS3;ELOVL1;CYP2C9;DEGS1;MLYCD;ELOVL7
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	8/81	9.739018e-01	9.999950e-01	0	0	5.377728e-01	1.422132e-02	BORA;CAB39;KIF14;PDGFB;CHI3L1;CLSPN;JAK2;MAP3K7
GO_Biological_Process_2023	Endosome To Lysosome Transport (GO:0008333)	5/57	9.740031e-01	9.999950e-01	0	0	4.720228e-01	1.243345e-02	AKTIP;RAB12;VPS33B;VPS11;LYST
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	52/387	9.742544e-01	9.999950e-01	0	0	7.595616e-01	1.981149e-02	OXTR;BMPR2;SMARCB1;THRA;IL26;ENO1;SCAMP5;GHR;RPS19;CPT2;MDK;IL12B;SOX8;JAK2;SOX6;PRKAB2;FOXD1;IL15;TET1;AXIN2;EREG;ADRB3;SINHCAF;PLCB1;PLA2R1;FOXC1;ROCK1;PDGFB;PTN;AGPAT1;CYP27B1;GCNT2;CACNG1;NKX6-1;PHF10;EGF;TMEM64;NMBR;DEF8;SORL1;AGT;GH1;GATM;CLEC6A;BRMS1L;SNAI1;LCN2;SAA1;IL17F;TP73;FOXA2;BMPR1A
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	17/148	9.742708e-01	9.999950e-01	0	0	6.362753e-01	1.658512e-02	USP27X;IFNB1;LYST;IFNL2;NLRP9;OAS1;TRAF3;NDUFAF4;IFNE;OAS3;DDIT4;IRF2;TLR9;AZI2;SKP2;IKBKE;IFNL3
GO_Biological_Process_2023	L-alpha-amino Acid Transmembrane Transport (GO:1902475)	3/40	9.749244e-01	9.999950e-01	0	0	3.981544e-01	1.011127e-02	SLC7A5;SLC38A9;SLC7A11
GO_Biological_Process_2023	Cellular Response To Heat (GO:0034605)	3/40	9.749244e-01	9.999950e-01	0	0	3.981544e-01	1.011127e-02	DHX36;HIKESHI;ZFAND1
GO_Biological_Process_2023	Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	3/40	9.749244e-01	9.999950e-01	0	0	3.981544e-01	1.011127e-02	OPHN1;DLG4;PARD6G
GO_Biological_Process_2023	Regulation Of Glycolytic Process (GO:0006110)	3/40	9.749244e-01	9.999950e-01	0	0	3.981544e-01	1.011127e-02	GAPDHS;NUPR1;SLC2A6
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	3/40	9.749244e-01	9.999950e-01	0	0	3.981544e-01	1.011127e-02	CDCA2;CALM1;HSP90B1
