names	scores	logfoldchanges	pvals	pvals_adj
TBX21	0.039660048	-0.59567165	0.9683641537909863	1.0
EMCN	0.039543733	-0.39575008	0.9684568862719134	1.0
PLN	0.039484046	-0.35757264	0.9685044728422739	1.0
CH25H	0.039338652	-0.35838294	0.9686203893159686	1.0
PRMT5-AS1	0.03932947	-0.4010783	0.9686277103786971	1.0
EFCAB3	0.039317228	-0.36060584	0.9686374717997811	1.0
PSG9	0.03690677	-0.096728586	0.9705593412459645	1.0
LINC02195	0.036888406	-0.5843164	0.9705739847312727	1.0
AC003070.2	0.036888406	-0.4739494	0.9705739847312727	1.0
AC007384.1	0.036888406	-0.5225411	0.9705739847312727	1.0
AC073370.1	0.036888406	-0.4280536	0.9705739847312727	1.0
MEIS1-AS2	0.036888406	-0.2903026	0.9705739847312727	1.0
SEC62-AS1	0.036888406	-0.35291693	0.9705739847312727	1.0
AL121845.4	0.036888406	-0.5049777	0.9705739847312727	1.0
RTL9	0.036888406	-0.37731335	0.9705739847312727	1.0
PCDH17	0.036716994	-0.29630604	0.9707106577385439	1.0
CLIC5	0.036716994	-0.37216946	0.9707106577385439	1.0
SCGB3A2	0.036716994	-0.2591322	0.9707106577385439	1.0
SERINC4	0.036545586	-0.25553024	0.9708473316059928	1.0
AC138230.1	0.03638795	-0.26660135	0.9709730235077776	1.0
AC106738.2	0.036202766	-0.5544563	0.9711206819053814	1.0
GIMAP1	0.036104817	-1.6228372	0.971198782615452	1.0
AC016957.2	0.035751283	-0.8010158	0.9714806796579919	1.0
CD177	0.034116764	-0.20156395	0.9727840416193415	1.0
IGHV5-51	0.034116764	-0.6835543	0.9727840416193415	1.0
AP001574.1	0.034116764	-0.44673195	0.9727840416193415	1.0
SOX17	0.034116764	-0.13149853	0.9727840416193415	1.0
AC092111.2	0.034116764	-0.5202015	0.9727840416193415	1.0
AC004232.2	0.034116764	-0.27913612	0.9727840416193415	1.0
AC090987.1	0.034116764	-0.4796475	0.9727840416193415	1.0
AL359551.1	0.034116764	-0.44848925	0.9727840416193415	1.0
LINC01736	0.034116764	-0.6399744	0.9727840416193415	1.0
NCR1	0.034116764	-0.5916705	0.9727840416193415	1.0
CD1E	0.03394535	-0.52027375	0.9729207280434943	1.0
AL021707.5	0.03394535	-0.25885847	0.9729207280434943	1.0
AC073934.1	0.03394535	-0.29071826	0.9729207280434943	1.0
EGFL6	0.03394535	-0.21929525	0.9729207280434943	1.0
FAM129C	0.033783127	-0.24543495	0.9730500927132596	1.0
LINC00482	0.033602532	-0.21616507	0.9731941032737585	1.0
SP140	0.033484686	-0.69815785	0.9732880767381135	1.0
